,EventName,RoundNumber,eventYear,Team,Compound,Driver,Stint,bestPreRaceTime,bestLapTimeIsFrom,meanAirTemp,meanTrackTemp,meanHumid,Rainfall,GridPosition,Position,raceStintsNums,TyreAge,lapNumberAtBeginingOfStint,StintLen,CircuitLength,designedLaps
155,Emilia Romagna Grand Prix,4,2022,Red Bull Racing,MEDIUM,VER,2,78.793,Qualifying,13.375,16.440625,81.15625,0.0,1,1,2,1.0,20,32,4.905,63
156,Emilia Romagna Grand Prix,4,2022,Red Bull Racing,SOFT,PER,3,79.296,Qualifying,13.90769231,16.68461538,80.46153846,0.0,3,2,3,1.0,51,13,4.905,63
157,Emilia Romagna Grand Prix,4,2022,Red Bull Racing,SOFT,VER,3,78.793,Qualifying,13.91666667,16.65833333,80.58333333,0.0,1,1,3,1.0,52,12,4.905,63
158,French Grand Prix,7,2021,Red Bull Racing,HARD,PER,2,90.445,Qualifying,24.81034483,34.60344828,62.36896552,0.0,4,3,2,1.0,25,29,5.842,53
159,French Grand Prix,7,2021,Red Bull Racing,HARD,VER,2,89.99,Qualifying,25.93571429,36.85714286,55.01428571,0.0,1,1,2,1.0,19,14,5.842,53
160,French Grand Prix,7,2021,Red Bull Racing,MEDIUM,PER,1,90.445,Qualifying,26.55,38.00833333,52.725,0.0,4,3,1,4.0,1,24,5.842,53
161,French Grand Prix,7,2021,Red Bull Racing,MEDIUM,VER,1,89.99,Qualifying,26.54444444,37.92222222,53.28333333,0.0,1,1,1,4.0,1,18,5.842,53
162,French Grand Prix,7,2021,Red Bull Racing,MEDIUM,VER,3,89.99,Qualifying,24.54761905,34.08095238,64.04285714,0.0,1,1,3,4.0,33,21,5.842,53
163,French Grand Prix,8,2018,Red Bull Racing,SOFT,RIC,2,90.895,Qualifying,24.264,39.772,49.316,0.0,5,4,2,1.0,29,25,5.842,53
164,French Grand Prix,8,2018,Red Bull Racing,SOFT,VER,2,90.705,Qualifying,24.33928571,40.125,49.01785714,0.0,4,2,2,1.0,26,28,5.842,53
165,French Grand Prix,8,2018,Red Bull Racing,SUPERSOFT,RIC,1,90.895,Qualifying,24.87037037,44.11481481,48.22592593,0.0,5,4,1,8.0,2,27,5.842,53
166,French Grand Prix,8,2018,Red Bull Racing,SUPERSOFT,VER,1,90.705,Qualifying,24.875,44.225,48.23333333,0.0,4,2,1,6.0,2,24,5.842,53
167,French Grand Prix,8,2019,Red Bull Racing,HARD,VER,2,89.409,Qualifying,27.05454545,54.2,37.85757576,0.0,4,4,2,1.0,21,33,5.842,53
168,French Grand Prix,8,2019,Red Bull Racing,MEDIUM,VER,1,89.409,Qualifying,27.245,55.805,39.13,0.0,4,4,1,6.0,1,20,5.842,53
169,German Grand Prix,11,2018,Red Bull Racing,INTERMEDIATE,VER,3,71.822,Qualifying,27.75,41.85,47.75,0.0,4,4,3,1.0,47,2,4.575,67
170,German Grand Prix,11,2018,Red Bull Racing,INTERMEDIATE,VER,4,71.822,Qualifying,27.13333333,40.06666667,52.4,0.333333333,4,4,4,1.0,49,3,4.575,67
171,German Grand Prix,11,2018,Red Bull Racing,SOFT,VER,2,71.822,Qualifying,27.45882353,43.28235294,48.04117647,0.0,4,4,2,1.0,30,17,4.575,67
172,German Grand Prix,11,2018,Red Bull Racing,ULTRASOFT,VER,1,71.822,Qualifying,27.20357143,44.31785714,49.20714286,0.0,4,4,1,6.0,2,28,4.575,67
173,German Grand Prix,11,2018,Red Bull Racing,ULTRASOFT,VER,4,71.822,Qualifying,24.09375,32.35,70.2875,0.9375,4,4,4,7.0,52,16,4.575,67
174,German Grand Prix,11,2019,Red Bull Racing,INTERMEDIATE,VER,2,72.113,Qualifying,21.53636364,26.25454545,87.54090909,1.0,2,1,2,1.0,4,22,4.575,67
175,German Grand Prix,11,2019,Red Bull Racing,INTERMEDIATE,VER,4,72.113,Qualifying,21.66666667,26.91666667,88.21666667,1.0,2,1,4,1.0,30,12,4.575,67
176,German Grand Prix,11,2019,Red Bull Racing,INTERMEDIATE,VER,5,72.113,Qualifying,21.7,26.72,87.38,1.0,2,1,5,1.0,42,5,4.575,67
177,German Grand Prix,11,2019,Red Bull Racing,MEDIUM,VER,3,72.113,Qualifying,21.7,26.525,87.875,1.0,2,1,3,3.0,26,4,4.575,67
178,German Grand Prix,11,2019,Red Bull Racing,SOFT,VER,6,72.113,Qualifying,21.73333333,26.60555556,86.61666667,0.833333333,2,1,6,1.0,47,18,4.575,67
179,German Grand Prix,11,2019,Red Bull Racing,WET,VER,1,72.113,Qualifying,21.16666667,26.3,88.03333333,1.0,2,1,1,1.0,1,3,4.575,67
180,Hungarian Grand Prix,3,2020,Red Bull Racing,HARD,ALB,3,75.715,Qualifying,20.46388889,28.25833333,78.15277778,0.0,13,5,3,1.0,35,36,4.381,70
181,Hungarian Grand Prix,3,2020,Red Bull Racing,HARD,VER,3,74.849,Qualifying,20.46470588,28.36764706,78.13823529,0.0,7,2,3,1.0,37,34,4.381,70
182,Hungarian Grand Prix,3,2020,Red Bull Racing,INTERMEDIATE,ALB,1,75.715,Qualifying,21.5,28.13333333,75.4,0.0,13,5,1,1.0,1,3,4.381,70
183,Hungarian Grand Prix,3,2020,Red Bull Racing,INTERMEDIATE,VER,1,74.849,Qualifying,21.425,27.8,75.375,0.0,7,2,1,1.0,1,4,4.381,70
184,Hungarian Grand Prix,3,2020,Red Bull Racing,MEDIUM,ALB,2,75.715,Qualifying,20.8483871,25.51612903,75.8,0.0,13,5,2,1.0,4,31,4.381,70
185,Hungarian Grand Prix,3,2020,Red Bull Racing,MEDIUM,VER,2,74.849,Qualifying,20.821875,25.5375,75.90625,0.0,7,2,2,1.0,5,32,4.381,70
186,Hungarian Grand Prix,11,2021,Red Bull Racing,HARD,VER,5,75.65,Qualifying,26.45,37.165,73.72,0.0,3,9,5,1.0,21,20,4.381,70
187,Hungarian Grand Prix,11,2021,Red Bull Racing,INTERMEDIATE,VER,1,75.65,Qualifying,26.6,31.9,71.7,1.0,3,9,1,1.0,1,1,4.381,70
188,Hungarian Grand Prix,11,2021,Red Bull Racing,INTERMEDIATE,VER,2,75.65,Qualifying,26.6,32.8,75.4,1.0,3,9,2,1.0,2,1,4.381,70
189,Hungarian Grand Prix,11,2021,Red Bull Racing,INTERMEDIATE,VER,3,75.65,Qualifying,27.7,36.4,72.3,0.0,3,9,3,1.0,3,1,4.381,70
190,Hungarian Grand Prix,11,2021,Red Bull Racing,MEDIUM,VER,4,75.65,Qualifying,28.33529412,40.14705882,67.66470588,0.0,3,9,4,1.0,4,17,4.381,70
191,Hungarian Grand Prix,11,2021,Red Bull Racing,MEDIUM,VER,6,75.65,Qualifying,26.14,37.57,72.58333333,0.0,3,9,6,6.0,41,30,4.381,70
192,Hungarian Grand Prix,12,2018,Red Bull Racing,SOFT,RIC,1,78.54,Qualifying,33.44418605,50.4255814,35.21162791,0.0,12,4,1,3.0,2,43,4.381,70
193,Hungarian Grand Prix,12,2018,Red Bull Racing,ULTRASOFT,RIC,2,78.54,Qualifying,34.30384615,50.80769231,29.28076923,0.0,12,4,2,1.0,45,26,4.381,70
194,Hungarian Grand Prix,12,2019,Red Bull Racing,HARD,GAS,2,75.45,Qualifying,25.7804878,43.77560976,32.75365854,0.0,6,6,2,1.0,29,41,4.381,70
195,Hungarian Grand Prix,12,2019,Red Bull Racing,HARD,VER,2,74.572,Qualifying,25.74047619,44.10238095,32.91904762,0.0,1,2,2,1.0,26,42,4.381,70
196,Hungarian Grand Prix,12,2019,Red Bull Racing,MEDIUM,GAS,1,75.45,Qualifying,25.42142857,43.04642857,35.425,0.0,6,6,1,4.0,1,28,4.381,70
197,Hungarian Grand Prix,12,2019,Red Bull Racing,MEDIUM,VER,1,74.572,Qualifying,25.44,42.656,35.596,0.0,1,2,1,4.0,1,25,4.381,70
198,Hungarian Grand Prix,12,2019,Red Bull Racing,SOFT,VER,3,74.572,Qualifying,25.73333333,42.23333333,32.9,0.0,1,2,3,4.0,68,3,4.381,70
199,Italian Grand Prix,14,2018,Red Bull Racing,SOFT,VER,2,80.333,Qualifying,22.48518519,32.10740741,62.01111111,0.222222222,5,5,2,1.0,27,27,5.793,53
200,Italian Grand Prix,14,2018,Red Bull Racing,SUPERSOFT,VER,1,80.333,Qualifying,22.268,30.176,64.184,0.0,5,5,1,6.0,2,25,5.793,53
201,Italian Grand Prix,14,2019,Red Bull Racing,MEDIUM,ALB,2,80.021,Qualifying,21.67037037,32.75185185,49.3,0.0,8,6,2,1.0,27,27,5.793,53
202,Italian Grand Prix,14,2019,Red Bull Racing,MEDIUM,VER,1,101.922,Qualifying,20.3,32.3,55.0,0.0,19,8,1,1.0,1,1,5.793,53
203,Italian Grand Prix,14,2019,Red Bull Racing,MEDIUM,VER,3,101.922,Qualifying,21.67307692,32.64615385,49.3,0.0,19,8,3,2.0,28,26,5.793,53
204,Italian Grand Prix,14,2019,Red Bull Racing,SOFT,ALB,1,80.021,Qualifying,21.07692308,32.87692308,51.53846154,0.0,8,6,1,4.0,1,26,5.793,53
205,Italian Grand Prix,14,2019,Red Bull Racing,SOFT,VER,2,101.922,Qualifying,21.13076923,33.06538462,51.28461538,0.0,19,8,2,1.0,2,26,5.793,53
206,Italian Grand Prix,14,2021,Red Bull Racing,HARD,PER,2,80.611,Qualifying,29.35185185,41.48518519,27.18888889,0.0,8,5,2,1.0,27,27,5.793,53
207,Italian Grand Prix,14,2021,Red Bull Racing,MEDIUM,PER,1,80.611,Qualifying,29.08846154,44.68076923,32.87307692,0.0,8,5,1,1.0,1,26,5.793,53
208,Japanese Grand Prix,17,2018,Red Bull Racing,MEDIUM,RIC,2,89.806,Qualifying,27.90689655,35.56896552,51.46206897,0.0,15,4,2,,25,29,5.807,53
209,Japanese Grand Prix,17,2018,Red Bull Racing,SOFT,RIC,1,89.806,Qualifying,28.45,37.84545455,50.00909091,0.0,15,4,1,3.0,2,22,5.807,53
210,Japanese Grand Prix,17,2018,Red Bull Racing,SOFT,VER,2,88.849,Qualifying,27.94375,35.746875,51.334375,0.0,3,3,2,1.0,22,32,5.807,53
211,Japanese Grand Prix,17,2018,Red Bull Racing,SUPERSOFT,RIC,2,89.806,Qualifying,28.2,37.2,50.3,0.0,15,4,2,1.0,24,1,5.807,53
212,Japanese Grand Prix,17,2018,Red Bull Racing,SUPERSOFT,VER,1,88.849,Qualifying,28.47,37.895,49.925,0.0,3,3,1,6.0,2,20,5.807,53
213,Japanese Grand Prix,17,2019,Red Bull Racing,MEDIUM,ALB,2,87.851,Qualifying,21.65263158,30.26842105,57.17368421,0.0,6,4,2,1.0,16,19,5.807,53
214,Japanese Grand Prix,17,2019,Red Bull Racing,SOFT,ALB,1,87.851,Qualifying,21.45333333,32.4,57.82,0.0,6,4,1,4.0,1,15,5.807,53
215,Japanese Grand Prix,17,2019,Red Bull Racing,SOFT,ALB,3,87.851,Qualifying,21.45263158,28.59473684,57.43684211,0.0,6,4,3,4.0,35,19,5.807,53
216,Mexican Grand Prix,18,2019,Red Bull Racing,HARD,ALB,3,75.336,Qualifying,23.34074074,38.83703704,46.64814815,0.0,5,5,3,1.0,45,27,4.304,71
217,Mexican Grand Prix,18,2019,Red Bull Racing,HARD,VER,2,74.758,Qualifying,23.52878788,42.13181818,45.6,0.0,4,6,2,1.0,6,66,4.304,71
218,Mexican Grand Prix,18,2019,Red Bull Racing,MEDIUM,ALB,1,75.336,Qualifying,23.17857143,43.27857143,45.72142857,0.0,5,5,1,4.0,1,14,4.304,71
219,Mexican Grand Prix,18,2019,Red Bull Racing,MEDIUM,ALB,2,75.336,Qualifying,23.75,44.63,44.67333333,0.0,5,5,2,1.0,15,30,4.304,71
220,Mexican Grand Prix,18,2019,Red Bull Racing,MEDIUM,VER,1,74.758,Qualifying,22.96,42.28,46.02,0.0,4,6,1,4.0,1,5,4.304,71
221,Mexican Grand Prix,19,2018,Red Bull Racing,SUPERSOFT,VER,2,74.785,Qualifying,20.38571429,35.39714286,50.02857143,0.0,2,1,2,1.0,14,35,4.304,71
222,Mexican Grand Prix,19,2018,Red Bull Racing,SUPERSOFT,VER,3,74.785,Qualifying,21.24347826,35.84782609,46.66956522,0.0,2,1,3,1.0,49,23,4.304,71
223,Mexican Grand Prix,19,2018,Red Bull Racing,ULTRASOFT,VER,1,74.785,Qualifying,19.45384615,33.22307692,52.96923077,0.0,2,1,1,4.0,1,13,4.304,71
224,Mexico City Grand Prix,18,2021,Red Bull Racing,HARD,PER,2,76.342,Qualifying,22.54193548,48.58064516,28.73870968,0.0,4,3,2,1.0,41,31,4.304,71
225,Mexico City Grand Prix,18,2021,Red Bull Racing,HARD,VER,2,76.225,Qualifying,22.38571429,48.56571429,29.08571429,0.0,3,1,2,1.0,34,35,4.304,71
226,Mexico City Grand Prix,18,2021,Red Bull Racing,INTERMEDIATE,VER,2,76.225,Qualifying,21.9,48.5,30.6,0.0,3,1,2,41.0,41,1,4.304,71
227,Mexico City Grand Prix,18,2021,Red Bull Racing,MEDIUM,PER,1,76.342,Qualifying,21.365,48.12,31.4775,0.0,4,3,1,4.0,1,40,4.304,71
228,Mexico City Grand Prix,18,2021,Red Bull Racing,MEDIUM,VER,1,76.225,Qualifying,21.27878788,47.99090909,31.62424242,0.0,3,1,1,4.0,1,33,4.304,71
229,Mexico City Grand Prix,18,2021,Red Bull Racing,SOFT,VER,2,76.225,Qualifying,22.7,48.9,29.2,0.0,3,1,2,45.0,52,2,4.304,71
230,Miami Grand Prix,5,2022,Red Bull Racing,HARD,PER,2,89.036,Qualifying,29.77857143,43.17857143,63.5,0.0,4,4,2,1.0,28,14,5.41,57
231,Miami Grand Prix,5,2022,Red Bull Racing,HARD,VER,2,88.991,Qualifying,29.71290323,41.53548387,64.93548387,0.0,3,1,2,1.0,27,31,5.41,57
232,Miami Grand Prix,5,2022,Red Bull Racing,MEDIUM,PER,1,89.036,Qualifying,30.55185185,44.32592593,61.66666667,0.0,4,4,1,1.0,1,27,5.41,57
233,Miami Grand Prix,5,2022,Red Bull Racing,MEDIUM,PER,3,89.036,Qualifying,29.59375,39.66875,66.25,0.0,4,4,3,1.0,42,16,5.41,57
234,Miami Grand Prix,5,2022,Red Bull Racing,MEDIUM,VER,1,88.991,Qualifying,30.56538462,44.32307692,61.61538462,0.0,3,1,1,1.0,1,26,5.41,57
235,Monaco Grand Prix,5,2021,Red Bull Racing,HARD,PER,2,71.019,Qualifying,20.56744186,34.08139535,61.45813953,0.0,9,4,2,1.0,36,43,3.337,78
236,Monaco Grand Prix,5,2021,Red Bull Racing,HARD,VER,2,70.576,Qualifying,20.56136364,34.10227273,61.49318182,0.0,2,1,2,2.0,35,44,3.337,78
237,Monaco Grand Prix,5,2021,Red Bull Racing,SOFT,PER,1,71.019,Qualifying,21.04571429,39.95142857,59.77714286,0.0,9,4,1,6.0,1,35,3.337,78
238,Monaco Grand Prix,5,2021,Red Bull Racing,SOFT,VER,1,70.576,Qualifying,21.08787879,40.31818182,59.63636364,0.0,2,1,1,6.0,1,33,3.337,78
239,Monaco Grand Prix,5,2021,Red Bull Racing,SOFT,VER,2,70.576,Qualifying,20.4,35.3,63.5,0.0,2,1,2,6.0,34,1,3.337,78
240,Monaco Grand Prix,6,2018,Red Bull Racing,HYPERSOFT,RIC,1,70.81,Qualifying,26.78666667,33.82,46.39333333,0.666666667,1,1,1,7.0,3,15,3.337,78
241,Monaco Grand Prix,6,2018,Red Bull Racing,HYPERSOFT,VER,2,,,26.21290323,34.8516129,56.45483871,0.0,20,9,2,1.0,48,31,3.337,78
242,Monaco Grand Prix,6,2018,Red Bull Racing,ULTRASOFT,RIC,2,70.81,Qualifying,26.75245902,34.96229508,51.75081967,0.0,1,1,2,1.0,18,61,3.337,78
243,Monaco Grand Prix,6,2018,Red Bull Racing,ULTRASOFT,VER,1,,,27.10869565,34.64347826,46.93478261,0.217391304,20,9,1,3.0,2,46,3.337,78
244,Monaco Grand Prix,6,2019,Red Bull Racing,HARD,VER,2,70.618,Qualifying,22.8761194,31.78059701,52.85373134,0.880597015,3,4,2,1.0,12,67,3.337,78
245,Monaco Grand Prix,6,2019,Red Bull Racing,MEDIUM,GAS,2,71.041,Qualifying,22.68857143,31.39428571,53.37142857,0.942857143,8,5,2,1.0,28,35,3.337,78
246,Monaco Grand Prix,6,2019,Red Bull Racing,SOFT,GAS,1,71.041,Qualifying,22.88888889,33.94814815,51.73333333,0.888888889,8,5,1,5.0,1,27,3.337,78
247,Monaco Grand Prix,6,2019,Red Bull Racing,SOFT,GAS,3,71.041,Qualifying,23.0625,30.6,53.19375,0.5,8,5,3,4.0,63,16,3.337,78
248,Monaco Grand Prix,6,2019,Red Bull Racing,SOFT,VER,1,70.618,Qualifying,22.63636364,34.33636364,52.21818182,0.727272727,3,4,1,4.0,1,11,3.337,78
249,Monaco Grand Prix,7,2022,Red Bull Racing,HARD,PER,5,71.629,Qualifying,22.2125,27.9625,74.25,0.875,3,1,5,1.0,23,8,3.337,78
250,Monaco Grand Prix,7,2022,Red Bull Racing,HARD,VER,5,71.666,Qualifying,22.2,27.95,74.375,0.875,4,3,5,1.0,23,8,3.337,78
251,Monaco Grand Prix,7,2022,Red Bull Racing,INTERMEDIATE,PER,3,71.629,Qualifying,21.44,28.6,83.6,0.2,3,1,3,,2,5,3.337,78
252,Monaco Grand Prix,7,2022,Red Bull Racing,INTERMEDIATE,PER,4,71.629,Qualifying,22.06666667,27.25,76.16666667,0.833333333,3,1,4,1.0,17,6,3.337,78
253,Monaco Grand Prix,7,2022,Red Bull Racing,INTERMEDIATE,VER,3,71.666,Qualifying,21.44,28.6,83.6,0.2,4,3,3,,2,5,3.337,78
254,Monaco Grand Prix,7,2022,Red Bull Racing,INTERMEDIATE,VER,4,71.666,Qualifying,22.075,27.375,76.0,1.0,4,3,4,1.0,19,4,3.337,78
255,Monaco Grand Prix,7,2022,Red Bull Racing,MEDIUM,PER,6,71.629,Qualifying,22.33823529,29.07647059,68.94117647,0.029411765,3,1,6,1.0,31,34,3.337,78
256,Monaco Grand Prix,7,2022,Red Bull Racing,MEDIUM,VER,6,71.666,Qualifying,22.33235294,29.07941176,68.91176471,0.029411765,4,3,6,1.0,31,34,3.337,78
257,Monaco Grand Prix,7,2022,Red Bull Racing,WET,PER,3,71.629,Qualifying,21.8,27.74545455,79.54545455,0.909090909,3,1,3,1.0,1,11,3.337,78
258,Monaco Grand Prix,7,2022,Red Bull Racing,WET,VER,3,71.666,Qualifying,21.83076923,27.58461538,79.15384615,0.846153846,4,3,3,1.0,1,13,3.337,78
259,Portuguese Grand Prix,3,2021,Red Bull Racing,HARD,VER,4,78.209,Qualifying,19.20344828,38.55517241,40.54137931,0.0,3,2,4,1.0,36,29,4.684,66
260,Portuguese Grand Prix,3,2021,Red Bull Racing,MEDIUM,PER,1,78.845,Qualifying,19.8,40.4,38.85,0.0,4,4,1,7.0,1,2,4.684,66
261,Portuguese Grand Prix,3,2021,Red Bull Racing,MEDIUM,PER,2,78.845,Qualifying,19.9,39.6,38.1,0.0,4,4,2,9.0,3,1,4.684,66
262,Portuguese Grand Prix,3,2021,Red Bull Racing,MEDIUM,PER,3,78.845,Qualifying,19.50416667,39.5375,38.66875,0.0,4,4,3,10.0,4,48,4.684,66
263,Portuguese Grand Prix,3,2021,Red Bull Racing,MEDIUM,VER,1,78.209,Qualifying,19.8,40.4,38.85,0.0,3,2,1,6.0,1,2,4.684,66
264,Portuguese Grand Prix,3,2021,Red Bull Racing,MEDIUM,VER,2,78.209,Qualifying,19.9,39.6,38.1,0.0,3,2,2,8.0,3,1,4.684,66
265,Portuguese Grand Prix,3,2021,Red Bull Racing,MEDIUM,VER,3,78.209,Qualifying,19.559375,39.61875,38.278125,0.0,3,2,3,9.0,4,32,4.684,66
266,Portuguese Grand Prix,3,2021,Red Bull Racing,SOFT,PER,4,78.845,Qualifying,18.92,37.04,42.25333333,0.0,4,4,4,5.0,52,15,4.684,66
267,Portuguese Grand Prix,3,2021,Red Bull Racing,SOFT,VER,5,78.209,Qualifying,18.4,34.2,45.05,0.0,3,2,5,4.0,65,2,4.684,66
268,Portuguese Grand Prix,12,2020,Red Bull Racing,MEDIUM,VER,2,76.879,Qualifying,20.34651163,25.24651163,69.49302326,0.0,3,3,2,1.0,24,43,4.684,66
269,Portuguese Grand Prix,12,2020,Red Bull Racing,SOFT,VER,1,76.879,Qualifying,20.70869565,26.22173913,66.81304348,0.0,3,3,1,5.0,1,23,4.684,66
270,Qatar Grand Prix,20,2021,Red Bull Racing,HARD,PER,2,82.346,Qualifying,26.06818182,29.53181818,79.25454545,0.0,11,4,2,1.0,20,22,5.38,57
271,Qatar Grand Prix,20,2021,Red Bull Racing,HARD,VER,2,81.282,Qualifying,26.07916667,29.57083333,79.0625,0.0,7,2,2,1.0,18,24,5.38,57
272,Qatar Grand Prix,20,2021,Red Bull Racing,MEDIUM,PER,1,82.346,Qualifying,26.28947368,30.3,75.95263158,0.0,11,4,1,1.0,1,19,5.38,57
273,Qatar Grand Prix,20,2021,Red Bull Racing,MEDIUM,PER,3,82.346,Qualifying,26.06875,29.175,77.525,0.0,11,4,3,4.0,42,16,5.38,57
274,Qatar Grand Prix,20,2021,Red Bull Racing,MEDIUM,VER,1,81.282,Qualifying,26.3,30.35294118,75.79411765,0.0,7,2,1,4.0,1,17,5.38,57
275,Qatar Grand Prix,20,2021,Red Bull Racing,MEDIUM,VER,3,81.282,Qualifying,26.07142857,29.23571429,77.81428571,0.0,7,2,3,1.0,42,14,5.38,57
276,Qatar Grand Prix,20,2021,Red Bull Racing,SOFT,VER,4,81.282,Qualifying,26.0,28.8,76.8,0.0,7,2,4,4.0,56,2,5.38,57
277,Russian Grand Prix,10,2020,Red Bull Racing,HARD,VER,2,91.867,Qualifying,28.24285714,39.46071429,53.46785714,0.0,2,2,2,,26,28,5.848,53
278,Russian Grand Prix,10,2020,Red Bull Racing,MEDIUM,VER,1,91.867,Qualifying,28.956,40.636,50.348,0.0,2,2,1,4.0,1,25,5.848,53
279,Russian Grand Prix,15,2021,Red Bull Racing,HARD,PER,1,105.337,Qualifying,19.37222222,21.78888889,60.68888889,0.0,8,9,1,1.0,1,36,5.848,53
280,Russian Grand Prix,15,2021,Red Bull Racing,HARD,VER,1,119.522,Qualifying,19.37307692,21.9,60.38846154,0.0,20,2,1,1.0,1,26,5.848,53
281,Russian Grand Prix,15,2021,Red Bull Racing,INTERMEDIATE,PER,3,105.337,Qualifying,17.73333333,19.43333333,71.6,1.0,8,9,3,1.0,51,3,5.848,53
282,Russian Grand Prix,15,2021,Red Bull Racing,INTERMEDIATE,VER,3,119.522,Qualifying,18.02,20.04,68.56,1.0,20,2,3,1.0,49,5,5.848,53
283,Russian Grand Prix,15,2021,Red Bull Racing,MEDIUM,PER,2,105.337,Qualifying,19.11428571,21.1,63.26428571,0.285714286,8,9,2,1.0,37,14,5.848,53
284,Russian Grand Prix,15,2021,Red Bull Racing,MEDIUM,VER,2,119.522,Qualifying,19.30454545,21.33181818,62.25454545,0.090909091,20,2,2,,27,22,5.848,53
285,Russian Grand Prix,16,2018,Red Bull Racing,SOFT,RIC,1,93.247,Qualifying,24.95526316,30.86842105,62.22631579,0.0,18,6,1,3.0,2,38,5.848,53
286,Russian Grand Prix,16,2018,Red Bull Racing,SOFT,VER,1,93.048,Qualifying,24.88571429,30.69761905,62.55,0.0,19,5,1,3.0,2,42,5.848,53
287,Russian Grand Prix,16,2018,Red Bull Racing,ULTRASOFT,RIC,2,93.247,Qualifying,24.37142857,29.04285714,65.80714286,0.0,18,6,2,1.0,40,14,5.848,53
288,Russian Grand Prix,16,2018,Red Bull Racing,ULTRASOFT,VER,2,93.048,Qualifying,24.44,28.98,65.86,0.0,19,5,2,1.0,44,10,5.848,53
289,Russian Grand Prix,16,2019,Red Bull Racing,MEDIUM,ALB,3,99.197,Qualifying,22.15172414,34.96206897,66.90344828,0.0,0,5,3,1.0,1,29,5.848,53
290,Russian Grand Prix,16,2019,Red Bull Racing,MEDIUM,VER,2,92.31,Qualifying,22.076,33.704,67.636,0.0,9,4,2,1.0,29,25,5.848,53
291,Russian Grand Prix,16,2019,Red Bull Racing,SOFT,ALB,4,99.197,Qualifying,22.0875,33.65833333,67.50833333,0.0,0,5,4,1.0,30,24,5.848,53
292,Russian Grand Prix,16,2019,Red Bull Racing,SOFT,VER,1,92.31,Qualifying,22.15714286,35.02142857,66.825,0.0,9,4,1,4.0,1,28,5.848,53
293,Sakhir Grand Prix,16,2020,Red Bull Racing,HARD,ALB,2,54.026,Qualifying,20.67333333,23.01333333,58.28,0.0,12,6,2,1.0,48,15,3.543,87
294,Sakhir Grand Prix,16,2020,Red Bull Racing,MEDIUM,ALB,1,54.026,Qualifying,20.85744681,23.43617021,56.24893617,0.0,12,6,1,1.0,1,47,3.543,87
295,Sakhir Grand Prix,16,2020,Red Bull Racing,SOFT,ALB,3,54.026,Qualifying,20.508,22.784,60.336,0.0,12,6,3,1.0,63,25,3.543,87
296,Singapore Grand Prix,15,2018,Red Bull Racing,HYPERSOFT,RIC,1,96.996,Qualifying,29.98846154,33.42692308,64.33076923,0.0,6,6,1,6.0,2,26,5.063,61
297,Singapore Grand Prix,15,2018,Red Bull Racing,HYPERSOFT,VER,1,96.334,Qualifying,30.05,33.7,63.7,0.0,2,2,1,6.0,2,16,5.063,61
298,Singapore Grand Prix,15,2018,Red Bull Racing,SOFT,VER,2,96.334,Qualifying,29.80227273,32.68409091,67.275,0.0,2,2,2,1.0,18,44,5.063,61
299,Singapore Grand Prix,15,2018,Red Bull Racing,ULTRASOFT,RIC,2,96.996,Qualifying,29.77941176,32.58823529,67.84117647,0.0,6,6,2,1.0,28,34,5.063,61
300,Singapore Grand Prix,15,2019,Red Bull Racing,HARD,ALB,2,97.411,Qualifying,29.87560976,34.98536585,66.15121951,0.0,6,6,2,1.0,21,41,5.063,61
301,Singapore Grand Prix,15,2019,Red Bull Racing,HARD,VER,2,96.813,Qualifying,29.88333333,35.00952381,66.12857143,0.0,4,3,2,1.0,20,42,5.063,61
302,Singapore Grand Prix,15,2019,Red Bull Racing,SOFT,ALB,1,97.411,Qualifying,30.04,36.195,65.82,0.0,6,6,1,4.0,1,20,5.063,61
303,Singapore Grand Prix,15,2019,Red Bull Racing,SOFT,VER,1,96.813,Qualifying,30.04736842,36.20526316,65.84210526,0.0,4,3,1,4.0,1,19,5.063,61
304,Spanish Grand Prix,4,2021,Red Bull Racing,MEDIUM,PER,2,77.669,Qualifying,22.52,33.45666667,58.39,0.0,8,5,2,1.0,28,30,4.655,66
305,Spanish Grand Prix,4,2021,Red Bull Racing,MEDIUM,VER,2,76.777,Qualifying,22.55,33.54722222,58.06944444,0.0,2,2,2,1.0,25,36,4.655,66
306,Spanish Grand Prix,4,2021,Red Bull Racing,SOFT,PER,1,77.669,Qualifying,22.02962963,31.88888889,57.51111111,0.0,8,5,1,4.0,1,27,4.655,66
307,Spanish Grand Prix,4,2021,Red Bull Racing,SOFT,PER,3,77.669,Qualifying,23.16666667,35.87777778,57.03333333,0.0,8,5,3,4.0,58,9,4.655,66
308,Spanish Grand Prix,4,2021,Red Bull Racing,SOFT,VER,1,76.777,Qualifying,21.99583333,31.80833333,57.50416667,0.0,2,2,1,4.0,1,24,4.655,66
309,Spanish Grand Prix,4,2021,Red Bull Racing,SOFT,VER,3,76.777,Qualifying,23.18333333,35.88333333,56.7,0.0,2,2,3,1.0,61,6,4.655,66
310,Spanish Grand Prix,5,2018,Red Bull Racing,MEDIUM,RIC,2,76.818,Qualifying,16.28181818,31.66060606,51.42727273,0.727272727,6,5,2,1.0,34,33,4.655,66
311,Spanish Grand Prix,5,2018,Red Bull Racing,MEDIUM,VER,2,76.816,Qualifying,16.303125,31.746875,51.328125,0.71875,5,3,2,1.0,35,32,4.655,66
