EventName,RoundNumber,eventYear,Team,Compound,Driver,Stint,bestPreRaceTime,bestLapTimeIsFrom,meanAirTemp,meanTrackTemp,meanHumid,Rainfall,GridPosition,Position,raceStintsNums,TyreAge,lapNumberAtBeginingOfStint,StintLen,CircuitLength,designedLaps
Styrian Grand Prix,8,2021,Red Bull Racing,SOFT,PER,1,64.168,Qualifying,26.78076923,53.27692308,32.56153846,0,4,4,1,4,1,26,4.574,71
Styrian Grand Prix,8,2021,Williams,HARD,LAT,3,65.175,Qualifying,26.83023256,51.2255814,33.03023256,0,16,17,3,1,26,43,4.574,71
Styrian Grand Prix,8,2021,Williams,HARD,RUS,2,64.671,Qualifying,26.8,54.2,30.5,0,10,19,2,1,26,1,4.574,71
Styrian Grand Prix,8,2021,Williams,HARD,RUS,3,64.671,Qualifying,27.06,52.62,31.73,0,10,19,3,2,27,10,4.574,71
Styrian Grand Prix,8,2021,Williams,MEDIUM,LAT,1,65.175,Qualifying,26.5,51.5,35.5,0,16,17,1,1,1,1,4.574,71
Styrian Grand Prix,8,2021,Williams,MEDIUM,RUS,1,64.671,Qualifying,26.812,53.264,32.48,0,10,19,1,1,1,25,4.574,71
Styrian Grand Prix,8,2021,Williams,SOFT,LAT,2,65.175,Qualifying,26.8125,53.38333333,32.27916667,0,16,17,2,1,2,24,4.574,71
São Paulo Grand Prix,19,2021,Alfa Romeo Racing,HARD,GIO,4,69.342,Qualifying,23.14615385,50.90769231,60.17692308,0,13,14,4,1,30,13,5.565,71
São Paulo Grand Prix,19,2021,Alfa Romeo Racing,HARD,RAI,5,69.503,Qualifying,23.10833333,50.24583333,60.09166667,0,0,12,5,1,29,24,5.565,71
São Paulo Grand Prix,19,2021,Alfa Romeo Racing,MEDIUM,GIO,1,69.342,Qualifying,22.94285714,51.78571429,62.17142857,0,13,14,1,1,1,7,5.565,71
São Paulo Grand Prix,19,2021,Alfa Romeo Racing,MEDIUM,GIO,2,69.342,Qualifying,22.8,51.8,61.2,0,13,14,2,8,8,1,5.565,71
São Paulo Grand Prix,19,2021,Alfa Romeo Racing,MEDIUM,GIO,3,69.342,Qualifying,22.79047619,50.02857143,61.89047619,0,13,14,3,9,9,21,5.565,71
São Paulo Grand Prix,19,2021,Alfa Romeo Racing,MEDIUM,GIO,5,69.342,Qualifying,22.875,47.64285714,61.66428571,0,13,14,5,1,43,28,5.565,71
São Paulo Grand Prix,19,2021,Alfa Romeo Racing,MEDIUM,RAI,2,69.503,Qualifying,22.94285714,51.78571429,62.17142857,0,0,12,2,1,1,7,5.565,71
São Paulo Grand Prix,19,2021,Alfa Romeo Racing,MEDIUM,RAI,3,69.503,Qualifying,22.8,51.8,61.2,0,0,12,3,8,8,1,5.565,71
São Paulo Grand Prix,19,2021,Alfa Romeo Racing,MEDIUM,RAI,4,69.503,Qualifying,22.77,50.065,61.9,0,0,12,4,9,9,20,5.565,71
São Paulo Grand Prix,19,2021,Alfa Romeo Racing,MEDIUM,RAI,6,69.503,Qualifying,22.78333333,46.70555556,62.65,0,0,12,6,1,53,18,5.565,71
São Paulo Grand Prix,19,2021,AlphaTauri,HARD,GAS,4,68.777,Qualifying,23.11153846,50.24615385,60.12307692,0,7,7,4,1,26,26,5.565,71
São Paulo Grand Prix,19,2021,AlphaTauri,HARD,GAS,5,68.777,Qualifying,22.83157895,46.86842105,62.61052632,0,7,7,5,,52,19,5.565,71
São Paulo Grand Prix,19,2021,AlphaTauri,HARD,TSU,2,69.35,Qualifying,22.85,51.75,61.05,0,15,15,2,1,5,2,5.565,71
São Paulo Grand Prix,19,2021,AlphaTauri,HARD,TSU,3,69.35,Qualifying,22.8,51.5,61.5,0,15,15,3,3,7,1,5.565,71
São Paulo Grand Prix,19,2021,AlphaTauri,HARD,TSU,4,69.35,Qualifying,22.8,51.8,61.2,0,15,15,4,4,8,1,5.565,71
São Paulo Grand Prix,19,2021,AlphaTauri,HARD,TSU,5,69.35,Qualifying,22.91666667,50.29666667,61.41666667,0,15,15,5,7,10,30,5.565,71
São Paulo Grand Prix,19,2021,AlphaTauri,HARD,TSU,6,69.35,Qualifying,22.9,47.89354839,61.50322581,0,15,15,6,1,40,31,5.565,71
São Paulo Grand Prix,19,2021,AlphaTauri,MEDIUM,GAS,1,68.777,Qualifying,22.94285714,51.75714286,61.98571429,0,7,7,1,1,1,7,5.565,71
São Paulo Grand Prix,19,2021,AlphaTauri,MEDIUM,GAS,2,68.777,Qualifying,22.8,51.8,61.2,0,7,7,2,8,8,1,5.565,71
São Paulo Grand Prix,19,2021,AlphaTauri,MEDIUM,GAS,3,68.777,Qualifying,22.71176471,50.24117647,62.00588235,0,7,7,3,9,9,17,5.565,71
São Paulo Grand Prix,19,2021,AlphaTauri,SOFT,TSU,1,69.35,Qualifying,22.975,51.925,62.55,0,15,15,1,1,1,4,5.565,71
São Paulo Grand Prix,19,2021,AlphaTauri,UNKNOWN,TSU,5,69.35,Qualifying,22.8,52.1,61.1,0,15,15,5,1,9,1,5.565,71
São Paulo Grand Prix,19,2021,Alpine,HARD,ALO,4,69.113,Qualifying,22.95555556,48.46111111,61.18611111,0,12,9,4,1,35,36,5.565,71
São Paulo Grand Prix,19,2021,Alpine,HARD,OCO,4,69.189,Qualifying,22.9725,48.7375,61.1675,0,8,8,4,1,31,40,5.565,71
São Paulo Grand Prix,19,2021,Alpine,MEDIUM,ALO,1,69.113,Qualifying,22.94285714,51.78571429,62.17142857,0,12,9,1,1,1,7,5.565,71
São Paulo Grand Prix,19,2021,Alpine,MEDIUM,ALO,2,69.113,Qualifying,22.8,51.8,61.2,0,12,9,2,8,8,1,5.565,71
São Paulo Grand Prix,19,2021,Alpine,MEDIUM,ALO,3,69.113,Qualifying,22.86538462,50.22307692,61.68846154,0,12,9,3,9,9,26,5.565,71
São Paulo Grand Prix,19,2021,Alpine,MEDIUM,OCO,1,69.189,Qualifying,22.94285714,51.78571429,62.17142857,0,8,8,1,1,1,7,5.565,71
São Paulo Grand Prix,19,2021,Alpine,MEDIUM,OCO,2,69.189,Qualifying,22.8,51.8,61.2,0,8,8,2,8,8,1,5.565,71
São Paulo Grand Prix,19,2021,Alpine,MEDIUM,OCO,3,69.189,Qualifying,22.80909091,50.06363636,61.83181818,0,8,8,3,9,9,22,5.565,71
São Paulo Grand Prix,19,2021,Aston Martin,HARD,STR,4,69.663,Qualifying,23.072,50.196,60.552,0,14,20,4,3,23,25,5.565,71
São Paulo Grand Prix,19,2021,Aston Martin,HARD,VET,4,69.399,Qualifying,23.1037037,50.04074074,60.2037037,0,9,11,4,3,29,27,5.565,71
São Paulo Grand Prix,19,2021,Aston Martin,MEDIUM,STR,1,69.663,Qualifying,22.94285714,51.78571429,62.17142857,0,14,20,1,3,1,7,5.565,71
São Paulo Grand Prix,19,2021,Aston Martin,MEDIUM,STR,2,69.663,Qualifying,22.8,51.8,61.2,0,14,20,2,10,8,1,5.565,71
São Paulo Grand Prix,19,2021,Aston Martin,MEDIUM,STR,3,69.663,Qualifying,22.67857143,50.47857143,62.01428571,0,14,20,3,11,9,14,5.565,71
São Paulo Grand Prix,19,2021,Aston Martin,MEDIUM,VET,1,69.399,Qualifying,22.94285714,51.8,61.94285714,0,9,11,1,3,1,7,5.565,71
São Paulo Grand Prix,19,2021,Aston Martin,MEDIUM,VET,2,69.399,Qualifying,22.8,51.8,61.2,0,9,11,2,10,8,1,5.565,71
São Paulo Grand Prix,19,2021,Aston Martin,MEDIUM,VET,3,69.399,Qualifying,22.765,50.065,61.885,0,9,11,3,11,9,20,5.565,71
São Paulo Grand Prix,19,2021,Aston Martin,MEDIUM,VET,5,69.399,Qualifying,22.76666667,46.37333333,62.93333333,0,9,11,5,3,56,15,5.565,71
São Paulo Grand Prix,19,2021,Ferrari,HARD,LEC,5,68.859,Qualifying,22.79473684,46.73684211,62.72631579,0,6,5,5,1,53,19,5.565,71
São Paulo Grand Prix,19,2021,Ferrari,HARD,SAI,4,68.826,Qualifying,23.1,49,61.3,0,3,6,4,1,27,1,5.565,71
São Paulo Grand Prix,19,2021,Ferrari,HARD,SAI,5,68.826,Qualifying,22.77222222,46.61111111,62.77777778,0,3,6,5,1,54,18,5.565,71
São Paulo Grand Prix,19,2021,Ferrari,MEDIUM,LEC,1,68.859,Qualifying,22.94285714,51.84285714,61.84285714,0,6,5,1,1,1,7,5.565,71
São Paulo Grand Prix,19,2021,Ferrari,MEDIUM,LEC,3,68.859,Qualifying,22.74736842,50.11052632,61.94736842,0,6,5,3,26,9,19,5.565,71
São Paulo Grand Prix,19,2021,Ferrari,MEDIUM,LEC,4,68.859,Qualifying,23.116,50.26,60.036,0,6,5,4,1,28,25,5.565,71
São Paulo Grand Prix,19,2021,Ferrari,MEDIUM,SAI,1,68.826,Qualifying,22.94285714,51.84285714,61.84285714,0,3,6,1,1,1,7,5.565,71
São Paulo Grand Prix,19,2021,Ferrari,MEDIUM,SAI,2,68.826,Qualifying,22.8,51.8,61.2,0,3,6,2,8,8,1,5.565,71
São Paulo Grand Prix,19,2021,Ferrari,MEDIUM,SAI,3,68.826,Qualifying,22.72777778,50.18333333,61.95,0,3,6,3,9,9,18,5.565,71
São Paulo Grand Prix,19,2021,Ferrari,MEDIUM,SAI,4,68.826,Qualifying,23.12692308,50.19615385,60.15769231,0,3,6,4,,28,26,5.565,71
São Paulo Grand Prix,19,2021,Ferrari,UNKNOWN,LEC,2,68.859,Qualifying,22.8,51.8,61.2,0,6,5,2,1,8,1,5.565,71
São Paulo Grand Prix,19,2021,Haas F1 Team,HARD,MAZ,4,70.589,Qualifying,22.95142857,48.39428571,61.17714286,0,19,17,4,1,35,35,5.565,71
São Paulo Grand Prix,19,2021,Haas F1 Team,HARD,MSC,4,69.958,Qualifying,22.85555556,49.74444444,62.2,0,18,18,4,1,12,18,5.565,71
São Paulo Grand Prix,19,2021,Haas F1 Team,MEDIUM,MAZ,1,70.589,Qualifying,22.94285714,51.78571429,62.17142857,0,19,17,1,1,1,7,5.565,71
São Paulo Grand Prix,19,2021,Haas F1 Team,MEDIUM,MAZ,2,70.589,Qualifying,22.8,51.8,61.2,0,19,17,2,8,8,1,5.565,71
São Paulo Grand Prix,19,2021,Haas F1 Team,MEDIUM,MAZ,3,70.589,Qualifying,22.864,50.196,61.78,0,19,17,3,11,10,25,5.565,71
São Paulo Grand Prix,19,2021,Haas F1 Team,MEDIUM,MSC,1,69.958,Qualifying,22.94285714,51.78571429,62.17142857,0,18,18,1,1,1,7,5.565,71
São Paulo Grand Prix,19,2021,Haas F1 Team,MEDIUM,MSC,2,69.958,Qualifying,22.8,51.8,61.2,0,18,18,2,8,8,1,5.565,71
São Paulo Grand Prix,19,2021,Haas F1 Team,MEDIUM,MSC,3,69.958,Qualifying,22.73333333,51.86666667,60.66666667,0,18,18,3,9,9,3,5.565,71
São Paulo Grand Prix,19,2021,Haas F1 Team,MEDIUM,MSC,5,69.958,Qualifying,23.025,49.4125,60.63125,0,18,18,5,1,30,32,5.565,71
São Paulo Grand Prix,19,2021,Haas F1 Team,MEDIUM,MSC,6,69.958,Qualifying,22.725,45.4375,63.3875,0,18,18,6,1,62,8,5.565,71
São Paulo Grand Prix,19,2021,Haas F1 Team,UNKNOWN,MAZ,3,70.589,Qualifying,22.8,52.1,61.1,0,19,17,3,1,9,1,5.565,71
São Paulo Grand Prix,19,2021,McLaren,HARD,NOR,2,68.98,Qualifying,22.98,51.8,61.7,0,5,10,2,,2,5,5.565,71
São Paulo Grand Prix,19,2021,McLaren,HARD,NOR,4,68.98,Qualifying,22.8,51.8,61.2,0,5,10,4,7,8,1,5.565,71
São Paulo Grand Prix,19,2021,McLaren,HARD,NOR,5,68.98,Qualifying,22.89310345,50.33103448,61.55172414,0,5,10,5,8,9,29,5.565,71
São Paulo Grand Prix,19,2021,McLaren,HARD,NOR,6,68.98,Qualifying,22.93939394,48.11818182,61.31515152,0,5,10,6,1,38,33,5.565,71
São Paulo Grand Prix,19,2021,McLaren,HARD,RIC,4,69.039,Qualifying,23.08947368,50.51052632,59.88421053,0,11,19,4,1,31,19,5.565,71
São Paulo Grand Prix,19,2021,McLaren,MEDIUM,NOR,1,68.98,Qualifying,23,51.8,62.5,0,5,10,1,1,1,1,5.565,71
São Paulo Grand Prix,19,2021,McLaren,MEDIUM,RIC,1,69.039,Qualifying,22.94285714,51.78571429,62.17142857,0,11,19,1,1,1,7,5.565,71
São Paulo Grand Prix,19,2021,McLaren,MEDIUM,RIC,2,69.039,Qualifying,22.8,51.8,61.2,0,11,19,2,8,8,1,5.565,71
São Paulo Grand Prix,19,2021,McLaren,MEDIUM,RIC,3,69.039,Qualifying,22.80909091,50.06363636,61.83181818,0,11,19,3,9,9,22,5.565,71
São Paulo Grand Prix,19,2021,McLaren,UNKNOWN,NOR,3,68.98,Qualifying,22.8,51.5,61.5,0,5,10,3,1,7,1,5.565,71
São Paulo Grand Prix,19,2021,Mercedes,HARD,BOT,4,68.426,Qualifying,23.17272727,51.09090909,60.21818182,0,1,3,4,1,31,11,5.565,71
São Paulo Grand Prix,19,2021,Mercedes,HARD,BOT,5,68.426,Qualifying,22.91,47.88,61.51666667,0,1,3,5,1,42,30,5.565,71
São Paulo Grand Prix,19,2021,Mercedes,HARD,HAM,4,67.934,Qualifying,23.15882353,50.61176471,60.41176471,0,10,1,4,1,27,17,5.565,71
São Paulo Grand Prix,19,2021,Mercedes,HARD,HAM,5,67.934,Qualifying,22.89642857,47.75357143,61.64642857,0,10,1,5,1,44,28,5.565,71
São Paulo Grand Prix,19,2021,Mercedes,MEDIUM,BOT,1,68.426,Qualifying,22.94285714,51.84285714,61.84285714,0,1,3,1,1,1,7,5.565,71
São Paulo Grand Prix,19,2021,Mercedes,MEDIUM,BOT,2,68.426,Qualifying,22.8,51.8,61.2,0,1,3,2,8,8,1,5.565,71
São Paulo Grand Prix,19,2021,Mercedes,MEDIUM,BOT,3,68.426,Qualifying,22.80909091,50.03636364,61.94090909,0,1,3,3,9,9,22,5.565,71
São Paulo Grand Prix,19,2021,Mercedes,MEDIUM,HAM,1,67.934,Qualifying,22.94285714,51.84285714,61.84285714,0,10,1,1,1,1,7,5.565,71
São Paulo Grand Prix,19,2021,Mercedes,MEDIUM,HAM,2,67.934,Qualifying,22.8,51.8,61.2,0,10,1,2,8,8,1,5.565,71
São Paulo Grand Prix,19,2021,Mercedes,MEDIUM,HAM,3,67.934,Qualifying,22.73888889,50.22222222,62.02222222,0,10,1,3,9,9,18,5.565,71
São Paulo Grand Prix,19,2021,Red Bull Racing,HARD,PER,4,68.483,Qualifying,23.17857143,50.91428571,60.3,0,4,4,4,1,29,14,5.565,71
São Paulo Grand Prix,19,2021,Red Bull Racing,HARD,PER,5,68.483,Qualifying,22.92222222,48.01111111,61.45925926,0,4,4,5,1,43,27,5.565,71
São Paulo Grand Prix,19,2021,Red Bull Racing,HARD,VER,4,68.372,Qualifying,23.16923077,50.84615385,60.63076923,0,2,2,4,1,28,13,5.565,71
São Paulo Grand Prix,19,2021,Red Bull Racing,HARD,VER,5,68.372,Qualifying,22.91290323,47.97741935,61.42580645,0,2,2,5,1,41,31,5.565,71
São Paulo Grand Prix,19,2021,Red Bull Racing,MEDIUM,PER,1,68.483,Qualifying,22.94285714,51.84285714,61.84285714,0,4,4,1,1,1,7,5.565,71
São Paulo Grand Prix,19,2021,Red Bull Racing,MEDIUM,PER,2,68.483,Qualifying,22.8,51.8,61.2,0,4,4,2,8,8,1,5.565,71
São Paulo Grand Prix,19,2021,Red Bull Racing,MEDIUM,PER,3,68.483,Qualifying,22.77,50.11,61.935,0,4,4,3,9,9,20,5.565,71
São Paulo Grand Prix,19,2021,Red Bull Racing,MEDIUM,VER,1,68.372,Qualifying,22.94285714,51.84285714,61.84285714,0,2,2,1,1,1,7,5.565,71
São Paulo Grand Prix,19,2021,Red Bull Racing,MEDIUM,VER,2,68.372,Qualifying,22.8,51.8,61.2,0,2,2,2,8,8,1,5.565,71
São Paulo Grand Prix,19,2021,Red Bull Racing,MEDIUM,VER,3,68.372,Qualifying,22.75263158,50.16842105,61.96842105,0,2,2,3,9,9,19,5.565,71
São Paulo Grand Prix,19,2021,Red Bull Racing,SOFT,PER,6,68.483,Qualifying,22.6,44.25,63.45,0,4,4,6,4,70,2,5.565,71
São Paulo Grand Prix,19,2021,Williams,HARD,LAT,4,69.897,Qualifying,22.96153846,50.21923077,61.58846154,0,16,16,4,1,14,26,5.565,71
São Paulo Grand Prix,19,2021,Williams,HARD,LAT,5,69.897,Qualifying,22.9,47.87741935,61.52903226,0,16,16,5,1,40,31,5.565,71
São Paulo Grand Prix,19,2021,Williams,HARD,RUS,2,69.953,Qualifying,22.8,51.5,61.5,0,17,13,2,1,7,1,5.565,71
São Paulo Grand Prix,19,2021,Williams,HARD,RUS,3,69.953,Qualifying,22.8,51.8,61.2,0,17,13,3,2,8,1,5.565,71
São Paulo Grand Prix,19,2021,Williams,HARD,RUS,4,69.953,Qualifying,22.93030303,50.36060606,61.23030303,0,17,13,4,3,9,33,5.565,71
São Paulo Grand Prix,19,2021,Williams,HARD,RUS,5,69.953,Qualifying,22.87931034,47.71034483,61.6137931,0,17,13,5,1,42,29,5.565,71
São Paulo Grand Prix,19,2021,Williams,MEDIUM,LAT,1,69.897,Qualifying,22.94285714,51.78571429,62.17142857,0,16,16,1,1,1,7,5.565,71
São Paulo Grand Prix,19,2021,Williams,MEDIUM,LAT,2,69.897,Qualifying,22.8,51.8,61.2,0,16,16,2,8,8,1,5.565,71
São Paulo Grand Prix,19,2021,Williams,MEDIUM,LAT,3,69.897,Qualifying,22.68,51.36,60.86,0,16,16,3,9,9,5,5.565,71
São Paulo Grand Prix,19,2021,Williams,MEDIUM,RUS,1,69.953,Qualifying,22.96666667,51.83333333,62.28333333,0,17,13,1,1,1,6,5.565,71
Turkish Grand Prix,14,2020,Alfa Romeo Racing,INTERMEDIATE,GIO,2,113.431,Qualifying,13.2,16.03333333,81.5,0,10,20,2,1,9,3,4.618,58
Turkish Grand Prix,14,2020,Alfa Romeo Racing,INTERMEDIATE,RAI,2,112.745,Qualifying,13.44090909,16.08181818,78.46818182,0,8,15,2,1,9,22,4.618,58
Turkish Grand Prix,14,2020,Alfa Romeo Racing,INTERMEDIATE,RAI,3,112.745,Qualifying,13.405,14.44,77.555,0,8,15,3,4,31,20,4.618,58
Turkish Grand Prix,14,2020,Alfa Romeo Racing,INTERMEDIATE,RAI,4,112.745,Qualifying,13.07142857,13.88571429,79.42857143,0,8,15,4,1,51,7,4.618,58
Turkish Grand Prix,14,2020,Alfa Romeo Racing,WET,GIO,1,113.431,Qualifying,13.05,15.7,81.725,0,10,20,1,12,1,8,4.618,58
Turkish Grand Prix,14,2020,Alfa Romeo Racing,WET,RAI,1,112.745,Qualifying,13.05,15.7,81.725,0,8,15,1,10,1,8,4.618,58
Turkish Grand Prix,14,2020,AlphaTauri,INTERMEDIATE,GAS,2,118.556,Qualifying,13.47826087,16.00434783,77.82608696,0,19,13,2,1,11,23,4.618,58
Turkish Grand Prix,14,2020,AlphaTauri,INTERMEDIATE,GAS,3,118.556,Qualifying,13.3,14.15,78.24583333,0,19,13,3,1,34,24,4.618,58
Turkish Grand Prix,14,2020,AlphaTauri,INTERMEDIATE,KVY,2,129.07,Qualifying,13.38571429,15.11020408,78.18367347,0,16,12,2,1,9,49,4.618,58
Turkish Grand Prix,14,2020,AlphaTauri,WET,GAS,1,118.556,Qualifying,13.09,15.78,81.76,0,19,13,1,5,1,10,4.618,58
Turkish Grand Prix,14,2020,AlphaTauri,WET,KVY,1,129.07,Qualifying,13.05,15.7,81.725,0,16,12,1,2,1,8,4.618,58
Turkish Grand Prix,14,2020,Ferrari,INTERMEDIATE,LEC,2,116.696,Qualifying,13.42083333,16.06666667,78.775,0,12,4,2,1,7,24,4.618,58
Turkish Grand Prix,14,2020,Ferrari,INTERMEDIATE,LEC,3,116.696,Qualifying,13.33214286,14.34642857,77.93214286,0,12,4,3,,31,28,4.618,58
Turkish Grand Prix,14,2020,Ferrari,INTERMEDIATE,VET,2,115.169,Qualifying,13.456,16.028,78.244,0,11,3,2,1,9,25,4.618,58
Turkish Grand Prix,14,2020,Ferrari,INTERMEDIATE,VET,3,115.169,Qualifying,13.304,14.196,78.168,0,11,3,3,1,34,25,4.618,58
Turkish Grand Prix,14,2020,Ferrari,WET,LEC,1,116.696,Qualifying,13.01666667,15.66666667,81.81666667,0,12,4,1,3,1,6,4.618,58
Turkish Grand Prix,14,2020,Ferrari,WET,VET,1,115.169,Qualifying,13.05,15.6875,81.6125,0,11,3,1,3,1,8,4.618,58
Turkish Grand Prix,14,2020,Haas F1 Team,INTERMEDIATE,GRO,2,132.909,Qualifying,13.49285714,15.90357143,77.89285714,0,17,18,2,1,9,28,4.618,58
Turkish Grand Prix,14,2020,Haas F1 Team,INTERMEDIATE,GRO,3,132.909,Qualifying,13.30769231,14.10769231,78.23846154,0,17,18,3,1,37,13,4.618,58
Turkish Grand Prix,14,2020,Haas F1 Team,INTERMEDIATE,MAG,2,128.007,Qualifying,13.46538462,15.98461538,78.02307692,0,13,17,2,1,9,26,4.618,58
Turkish Grand Prix,14,2020,Haas F1 Team,INTERMEDIATE,MAG,3,128.007,Qualifying,13.25238095,14.06666667,78.47619048,0,13,17,3,1,35,21,4.618,58
Turkish Grand Prix,14,2020,Haas F1 Team,WET,GRO,1,132.909,Qualifying,13.05,15.7,81.725,0,17,18,1,2,1,8,4.618,58
Turkish Grand Prix,14,2020,Haas F1 Team,WET,MAG,1,128.007,Qualifying,13.05,15.7,81.725,0,13,17,1,3,1,8,4.618,58
Turkish Grand Prix,14,2020,McLaren,INTERMEDIATE,NOR,2,114.945,Qualifying,13.4962963,15.91481481,77.73703704,0,14,8,2,1,10,27,4.618,58
Turkish Grand Prix,14,2020,McLaren,INTERMEDIATE,NOR,3,114.945,Qualifying,13.24090909,14.05454545,78.54090909,0,14,8,3,1,37,22,4.618,58
Turkish Grand Prix,14,2020,McLaren,INTERMEDIATE,SAI,2,115.41,Qualifying,13.48695652,16.03043478,77.97391304,0,15,5,2,1,11,23,4.618,58
Turkish Grand Prix,14,2020,McLaren,INTERMEDIATE,SAI,3,115.41,Qualifying,13.296,14.188,78.18,0,15,5,3,1,34,25,4.618,58
Turkish Grand Prix,14,2020,McLaren,WET,NOR,1,114.945,Qualifying,13.06666667,15.74444444,81.74444444,0,14,8,1,2,1,9,4.618,58
Turkish Grand Prix,14,2020,McLaren,WET,SAI,1,115.41,Qualifying,13.08,15.76,81.74,0,15,5,1,7,1,10,4.618,58
Turkish Grand Prix,14,2020,Mercedes,INTERMEDIATE,BOT,2,113.258,Qualifying,13.45128205,15.47179487,78.0025641,0,9,14,2,4,8,39,4.618,58
Turkish Grand Prix,14,2020,Mercedes,INTERMEDIATE,BOT,3,113.258,Qualifying,13.10909091,13.87272727,79.12727273,0,9,14,3,1,47,11,4.618,58
Turkish Grand Prix,14,2020,Mercedes,INTERMEDIATE,HAM,2,112.56,Qualifying,13.386,15.116,78.204,0,6,1,2,4,9,50,4.618,58
Turkish Grand Prix,14,2020,Mercedes,WET,BOT,1,113.258,Qualifying,13.04285714,15.7,81.81428571,0,9,14,1,1,1,7,4.618,58
Turkish Grand Prix,14,2020,Mercedes,WET,HAM,1,112.56,Qualifying,13.05,15.7,81.6625,0,6,1,1,1,1,8,4.618,58
